timestamp,machine_id,sensor_type,sensor_value,unit,status
2025-10-16T07:10:00Z,MCH_023,Vibration,6.47,mm/s,Normal
2025-10-16T07:15:00Z,MCH_023,Temperature,63.9,°C,Normal
2025-10-16T07:20:00Z,MCH_012,Temperature,64.51,°C,Normal
2025-10-16T07:25:00Z,MCH_003,Pressure,2.48,bar,Normal
2025-10-16T07:30:00Z,MCH_022,Temperature,58.14,°C,Normal
2025-10-16T07:35:00Z,MCH_028,Pressure,4.82,bar,Warning
2025-10-16T07:40:00Z,MCH_043,Temperature,61.75,°C,Normal
2025-10-16T07:45:00Z,MCH_020,Pressure,2.48,bar,Normal
2025-10-16T07:50:00Z,MCH_016,Pressure,5.23,bar,Critical
2025-10-16T07:55:00Z,MCH_039,Vibration,6.54,mm/s,Normal
2025-10-16T08:00:00Z,MCH_045,Vibration,7.96,mm/s,Warning
2025-10-16T08:05:00Z,MCH_001,Vibration,2.12,mm/s,Normal
2025-10-16T08:10:00Z,MCH_028,Pressure,2.32,bar,Normal
2025-10-16T08:15:00Z,MCH_023,Pressure,5.51,bar,Critical
2025-10-16T08:20:00Z,MCH_040,Vibration,6.53,mm/s,Normal
2025-10-16T08:25:00Z,MCH_013,Vibration,7.86,mm/s,Warning
2025-10-16T08:30:00Z,MCH_011,Vibration,10.29,mm/s,Critical
2025-10-16T08:35:00Z,MCH_013,Pressure,4.68,bar,Warning
2025-10-16T08:40:00Z,MCH_041,Temperature,75.19,°C,Warning
2025-10-16T08:45:00Z,MCH_003,Vibration,5.68,mm/s,Normal
2025-10-16T08:50:00Z,MCH_016,Temperature,85.19,°C,Critical
2025-10-16T08:55:00Z,MCH_031,Temperature,62.72,°C,Normal
2025-10-16T09:00:00Z,MCH_004,Temperature,58.12,°C,Normal
2025-10-16T09:05:00Z,MCH_027,Temperature,56.45,°C,Normal
2025-10-16T09:10:00Z,MCH_013,Vibration,11.86,mm/s,Critical
2025-10-16T09:15:00Z,MCH_031,Pressure,4.73,bar,Warning
2025-10-16T09:20:00Z,MCH_012,Vibration,3.36,mm/s,Normal
2025-10-16T09:25:00Z,MCH_050,Vibration,3.53,mm/s,Normal
2025-10-16T09:30:00Z,MCH_035,Vibration,3.11,mm/s,Normal
2025-10-16T09:35:00Z,MCH_014,Pressure,2.86,bar,Normal
2025-10-16T09:40:00Z,MCH_043,Temperature,86.73,°C,Critical
2025-10-16T09:45:00Z,MCH_007,Temperature,68.88,°C,Normal
2025-10-16T09:50:00Z,MCH_023,Vibration,10.2,mm/s,Critical
2025-10-16T09:55:00Z,MCH_028,Temperature,69.2,°C,Normal
2025-10-16T10:00:00Z,MCH_011,Temperature,64.19,°C,Normal
2025-10-16T10:05:00Z,MCH_037,Temperature,89.58,°C,Critical
2025-10-16T10:10:00Z,MCH_013,Vibration,3.68,mm/s,Normal
2025-10-16T10:15:00Z,MCH_049,Temperature,64.8,°C,Normal
2025-10-16T10:20:00Z,MCH_027,Temperature,60.16,°C,Normal
2025-10-16T10:25:00Z,MCH_016,Vibration,9.0,mm/s,Warning
2025-10-16T10:30:00Z,MCH_021,Vibration,7.21,mm/s,Warning
2025-10-16T10:35:00Z,MCH_006,Temperature,83.57,°C,Critical
2025-10-16T10:40:00Z,MCH_020,Vibration,10.04,mm/s,Critical
2025-10-16T10:45:00Z,MCH_046,Vibration,5.71,mm/s,Normal
2025-10-16T10:50:00Z,MCH_013,Temperature,83.55,°C,Critical
2025-10-16T10:55:00Z,MCH_044,Pressure,2.62,bar,Normal
2025-10-16T11:00:00Z,MCH_047,Pressure,4.39,bar,Warning
2025-10-16T11:05:00Z,MCH_016,Vibration,7.97,mm/s,Warning
2025-10-16T11:10:00Z,MCH_002,Pressure,3.45,bar,Normal
2025-10-16T11:15:00Z,MCH_017,Vibration,7.79,mm/s,Warning
2025-10-16T11:20:00Z,MCH_049,Vibration,11.61,mm/s,Critical
2025-10-16T11:25:00Z,MCH_031,Vibration,4.72,mm/s,Normal
2025-10-16T11:30:00Z,MCH_014,Pressure,2.66,bar,Normal
2025-10-16T11:35:00Z,MCH_032,Pressure,2.46,bar,Normal
2025-10-16T11:40:00Z,MCH_026,Temperature,57.18,°C,Normal
2025-10-16T11:45:00Z,MCH_022,Vibration,5.69,mm/s,Normal
2025-10-16T11:50:00Z,MCH_015,Temperature,67.21,°C,Normal
2025-10-16T11:55:00Z,MCH_050,Pressure,3.82,bar,Normal
2025-10-16T12:00:00Z,MCH_027,Temperature,67.97,°C,Normal
2025-10-16T12:05:00Z,MCH_014,Temperature,88.86,°C,Critical
2025-10-16T12:10:00Z,MCH_005,Vibration,5.71,mm/s,Normal
2025-10-16T12:15:00Z,MCH_024,Pressure,1.87,bar,Normal
2025-10-16T12:20:00Z,MCH_014,Temperature,64.69,°C,Normal
2025-10-16T12:25:00Z,MCH_016,Pressure,5.11,bar,Critical
2025-10-16T12:30:00Z,MCH_021,Pressure,4.11,bar,Warning
2025-10-16T12:35:00Z,MCH_023,Temperature,64.18,°C,Normal
2025-10-16T12:40:00Z,MCH_032,Temperature,86.4,°C,Critical
2025-10-16T12:45:00Z,MCH_005,Vibration,3.19,mm/s,Normal
2025-10-16T12:50:00Z,MCH_006,Temperature,75.58,°C,Warning
2025-10-16T12:55:00Z,MCH_027,Temperature,58.62,°C,Normal
2025-10-16T13:00:00Z,MCH_024,Pressure,5.49,bar,Critical
2025-10-16T13:05:00Z,MCH_038,Temperature,78.45,°C,Warning
2025-10-16T13:10:00Z,MCH_031,Temperature,60.1,°C,Normal
2025-10-16T13:15:00Z,MCH_023,Vibration,3.2,mm/s,Normal
2025-10-16T13:20:00Z,MCH_004,Vibration,7.48,mm/s,Warning
2025-10-16T13:25:00Z,MCH_030,Temperature,59.1,°C,Normal
2025-10-16T13:30:00Z,MCH_012,Temperature,65.58,°C,Normal
2025-10-16T13:35:00Z,MCH_004,Temperature,55.11,°C,Normal
2025-10-16T13:40:00Z,MCH_033,Temperature,76.63,°C,Warning
2025-10-16T13:45:00Z,MCH_006,Pressure,5.39,bar,Critical
2025-10-16T13:50:00Z,MCH_043,Temperature,78.72,°C,Warning
2025-10-16T13:55:00Z,MCH_025,Vibration,5.77,mm/s,Normal
2025-10-16T14:00:00Z,MCH_032,Vibration,4.86,mm/s,Normal
2025-10-16T14:05:00Z,MCH_032,Pressure,5.07,bar,Critical
2025-10-16T14:10:00Z,MCH_035,Vibration,6.41,mm/s,Normal
2025-10-16T14:15:00Z,MCH_003,Pressure,3.25,bar,Normal
2025-10-16T14:20:00Z,MCH_025,Temperature,56.06,°C,Normal
2025-10-16T14:25:00Z,MCH_009,Vibration,9.93,mm/s,Critical
2025-10-16T14:30:00Z,MCH_002,Temperature,88.72,°C,Critical
2025-10-16T14:35:00Z,MCH_017,Pressure,3.48,bar,Normal
2025-10-16T14:40:00Z,MCH_032,Pressure,4.47,bar,Warning
2025-10-16T14:45:00Z,MCH_034,Pressure,4.71,bar,Warning
2025-10-16T14:50:00Z,MCH_048,Temperature,70.58,°C,Warning
2025-10-16T14:55:00Z,MCH_018,Pressure,4.11,bar,Warning
2025-10-16T15:00:00Z,MCH_024,Vibration,5.76,mm/s,Normal
2025-10-16T15:05:00Z,MCH_004,Vibration,7.19,mm/s,Warning
2025-10-16T15:10:00Z,MCH_033,Temperature,67.28,°C,Normal
2025-10-16T15:15:00Z,MCH_012,Temperature,81.36,°C,Critical
2025-10-16T15:20:00Z,MCH_041,Pressure,2.22,bar,Normal
2025-10-16T15:25:00Z,MCH_010,Pressure,1.56,bar,Normal
2025-10-16T15:30:00Z,MCH_023,Temperature,75.87,°C,Warning
2025-10-16T15:35:00Z,MCH_025,Vibration,2.17,mm/s,Normal
2025-10-16T15:40:00Z,MCH_030,Pressure,3.19,bar,Normal
2025-10-16T15:45:00Z,MCH_013,Vibration,6.99,mm/s,Normal
2025-10-16T15:50:00Z,MCH_017,Temperature,71.51,°C,Warning
2025-10-16T15:55:00Z,MCH_019,Vibration,7.25,mm/s,Warning
2025-10-16T16:00:00Z,MCH_011,Pressure,2.34,bar,Normal
2025-10-16T16:05:00Z,MCH_025,Temperature,60.15,°C,Normal
2025-10-16T16:10:00Z,MCH_022,Temperature,70.04,°C,Warning
2025-10-16T16:15:00Z,MCH_014,Pressure,5.58,bar,Critical
2025-10-16T16:20:00Z,MCH_016,Vibration,8.17,mm/s,Warning
2025-10-16T16:25:00Z,MCH_028,Vibration,11.47,mm/s,Critical
2025-10-16T16:30:00Z,MCH_009,Temperature,85.51,°C,Critical
2025-10-16T16:35:00Z,MCH_017,Vibration,2.72,mm/s,Normal
2025-10-16T16:40:00Z,MCH_012,Vibration,10.81,mm/s,Critical
2025-10-16T16:45:00Z,MCH_006,Pressure,5.86,bar,Critical
2025-10-16T16:50:00Z,MCH_042,Vibration,5.0,mm/s,Normal
2025-10-16T16:55:00Z,MCH_006,Temperature,72.17,°C,Warning
2025-10-16T17:00:00Z,MCH_019,Temperature,79.65,°C,Warning
2025-10-16T17:05:00Z,MCH_019,Vibration,6.31,mm/s,Normal
2025-10-16T17:10:00Z,MCH_031,Vibration,2.47,mm/s,Normal
2025-10-16T17:15:00Z,MCH_003,Vibration,7.84,mm/s,Warning
2025-10-16T17:20:00Z,MCH_006,Pressure,3.76,bar,Normal
2025-10-16T17:25:00Z,MCH_040,Temperature,59.01,°C,Normal
2025-10-16T17:30:00Z,MCH_014,Pressure,3.64,bar,Normal
2025-10-16T17:35:00Z,MCH_048,Vibration,9.12,mm/s,Critical
2025-10-16T17:40:00Z,MCH_026,Vibration,8.56,mm/s,Warning
2025-10-16T17:45:00Z,MCH_021,Pressure,3.18,bar,Normal
2025-10-16T17:50:00Z,MCH_050,Vibration,8.48,mm/s,Warning
2025-10-16T17:55:00Z,MCH_043,Temperature,87.87,°C,Critical
2025-10-16T18:00:00Z,MCH_001,Vibration,11.33,mm/s,Critical
2025-10-16T18:05:00Z,MCH_039,Pressure,3.42,bar,Normal
2025-10-16T18:10:00Z,MCH_030,Vibration,10.31,mm/s,Critical
2025-10-16T18:15:00Z,MCH_018,Vibration,7.11,mm/s,Warning
2025-10-16T18:20:00Z,MCH_025,Vibration,2.53,mm/s,Normal
2025-10-16T18:25:00Z,MCH_042,Vibration,11.08,mm/s,Critical
2025-10-16T18:30:00Z,MCH_035,Temperature,83.13,°C,Critical
2025-10-16T18:35:00Z,MCH_020,Pressure,3.03,bar,Normal
2025-10-16T18:40:00Z,MCH_029,Vibration,11.89,mm/s,Critical
2025-10-16T18:45:00Z,MCH_013,Vibration,7.31,mm/s,Warning
2025-10-16T18:50:00Z,MCH_004,Vibration,7.14,mm/s,Warning
2025-10-16T18:55:00Z,MCH_021,Vibration,4.66,mm/s,Normal
2025-10-16T19:00:00Z,MCH_016,Vibration,6.15,mm/s,Normal
2025-10-16T19:05:00Z,MCH_015,Vibration,2.22,mm/s,Normal
2025-10-16T19:10:00Z,MCH_017,Pressure,4.06,bar,Warning
2025-10-16T19:15:00Z,MCH_010,Vibration,7.16,mm/s,Warning
2025-10-16T19:20:00Z,MCH_005,Temperature,80.65,°C,Critical
2025-10-16T19:25:00Z,MCH_035,Temperature,55.97,°C,Normal
2025-10-16T19:30:00Z,MCH_010,Vibration,11.95,mm/s,Critical
2025-10-16T19:35:00Z,MCH_024,Vibration,2.29,mm/s,Normal
2025-10-16T19:40:00Z,MCH_047,Temperature,70.5,°C,Warning
2025-10-16T19:45:00Z,MCH_031,Vibration,2.27,mm/s,Normal
2025-10-16T19:50:00Z,MCH_046,Temperature,74.79,°C,Warning
2025-10-16T19:55:00Z,MCH_030,Pressure,5.49,bar,Critical
2025-10-16T20:00:00Z,MCH_047,Vibration,8.14,mm/s,Warning
2025-10-16T20:05:00Z,MCH_030,Pressure,5.78,bar,Critical
2025-10-16T20:10:00Z,MCH_001,Temperature,84.73,°C,Critical
2025-10-16T20:15:00Z,MCH_033,Pressure,4.05,bar,Warning
2025-10-16T20:20:00Z,MCH_030,Vibration,11.8,mm/s,Critical
2025-10-16T20:25:00Z,MCH_018,Temperature,66.26,°C,Normal
2025-10-16T20:30:00Z,MCH_037,Pressure,4.86,bar,Warning
2025-10-16T20:35:00Z,MCH_038,Temperature,60.79,°C,Normal
2025-10-16T20:40:00Z,MCH_034,Pressure,3.74,bar,Normal
2025-10-16T20:45:00Z,MCH_028,Pressure,4.2,bar,Warning
2025-10-16T20:50:00Z,MCH_037,Vibration,2.3,mm/s,Normal
2025-10-16T20:55:00Z,MCH_041,Vibration,5.8,mm/s,Normal
2025-10-16T21:00:00Z,MCH_048,Pressure,3.11,bar,Normal
2025-10-16T21:05:00Z,MCH_022,Temperature,55.69,°C,Normal
2025-10-16T21:10:00Z,MCH_049,Vibration,4.94,mm/s,Normal
2025-10-16T21:15:00Z,MCH_005,Temperature,62.54,°C,Normal
2025-10-16T21:20:00Z,MCH_037,Vibration,9.08,mm/s,Critical
2025-10-16T21:25:00Z,MCH_047,Temperature,80.33,°C,Critical
2025-10-16T21:30:00Z,MCH_016,Pressure,4.8,bar,Warning
2025-10-16T21:35:00Z,MCH_040,Pressure,2.69,bar,Normal
2025-10-16T21:40:00Z,MCH_048,Vibration,7.77,mm/s,Warning
2025-10-16T21:45:00Z,MCH_028,Temperature,88.48,°C,Critical
2025-10-16T21:50:00Z,MCH_003,Pressure,3.71,bar,Normal
2025-10-16T21:55:00Z,MCH_031,Vibration,3.45,mm/s,Normal
2025-10-16T22:00:00Z,MCH_037,Pressure,1.54,bar,Normal
2025-10-16T22:05:00Z,MCH_034,Temperature,63.43,°C,Normal
2025-10-16T22:10:00Z,MCH_022,Pressure,2.35,bar,Normal
2025-10-16T22:15:00Z,MCH_024,Pressure,5.78,bar,Critical
2025-10-16T22:20:00Z,MCH_046,Temperature,69.78,°C,Normal
2025-10-16T22:25:00Z,MCH_001,Pressure,1.51,bar,Normal
2025-10-16T22:30:00Z,MCH_040,Vibration,5.85,mm/s,Normal
2025-10-16T22:35:00Z,MCH_043,Pressure,4.06,bar,Warning
2025-10-16T22:40:00Z,MCH_006,Vibration,7.62,mm/s,Warning
2025-10-16T22:45:00Z,MCH_034,Pressure,3.63,bar,Normal
2025-10-16T22:50:00Z,MCH_022,Pressure,3.45,bar,Normal
2025-10-16T22:55:00Z,MCH_050,Temperature,89.17,°C,Critical
2025-10-16T23:00:00Z,MCH_050,Pressure,5.33,bar,Critical
2025-10-16T23:05:00Z,MCH_036,Pressure,1.83,bar,Normal
2025-10-16T23:10:00Z,MCH_023,Pressure,5.33,bar,Critical
2025-10-16T23:15:00Z,MCH_045,Pressure,3.17,bar,Normal
2025-10-16T23:20:00Z,MCH_050,Temperature,62.34,°C,Normal
2025-10-16T23:25:00Z,MCH_038,Vibration,4.73,mm/s,Normal
2025-10-16T23:30:00Z,MCH_023,Pressure,1.88,bar,Normal
2025-10-16T23:35:00Z,MCH_040,Temperature,56.51,°C,Normal
2025-10-16T23:40:00Z,MCH_001,Pressure,3.31,bar,Normal
2025-10-16T23:45:00Z,MCH_019,Vibration,10.38,mm/s,Critical
2025-10-16T23:50:00Z,MCH_009,Pressure,5.0,bar,Warning
2025-10-16T23:55:00Z,MCH_027,Pressure,4.17,bar,Warning
2025-10-17T00:00:00Z,MCH_015,Vibration,8.07,mm/s,Warning
2025-10-17T00:05:00Z,MCH_018,Temperature,86.94,°C,Critical
2025-10-17T00:10:00Z,MCH_042,Temperature,88.27,°C,Critical
2025-10-17T00:15:00Z,MCH_018,Pressure,2.83,bar,Normal
2025-10-17T00:20:00Z,MCH_011,Vibration,5.71,mm/s,Normal
2025-10-17T00:25:00Z,MCH_025,Pressure,1.96,bar,Normal
2025-10-17T00:30:00Z,MCH_013,Temperature,60.18,°C,Normal
2025-10-17T00:35:00Z,MCH_040,Vibration,8.31,mm/s,Warning
2025-10-17T00:40:00Z,MCH_021,Pressure,2.72,bar,Normal
2025-10-17T00:45:00Z,MCH_011,Temperature,86.39,°C,Critical
2025-10-17T00:50:00Z,MCH_029,Temperature,66.66,°C,Normal
2025-10-17T00:55:00Z,MCH_034,Temperature,71.61,°C,Warning
2025-10-17T01:00:00Z,MCH_036,Pressure,5.15,bar,Critical
2025-10-17T01:05:00Z,MCH_013,Vibration,6.68,mm/s,Normal
2025-10-17T01:10:00Z,MCH_043,Temperature,83.7,°C,Critical
2025-10-17T01:15:00Z,MCH_028,Pressure,1.89,bar,Normal
2025-10-17T01:20:00Z,MCH_017,Temperature,82.94,°C,Critical
2025-10-17T01:25:00Z,MCH_008,Temperature,56.16,°C,Normal
2025-10-17T01:30:00Z,MCH_031,Vibration,2.61,mm/s,Normal
2025-10-17T01:35:00Z,MCH_008,Pressure,5.37,bar,Critical
2025-10-17T01:40:00Z,MCH_018,Pressure,4.19,bar,Warning
2025-10-17T01:45:00Z,MCH_024,Vibration,9.73,mm/s,Critical
2025-10-17T01:50:00Z,MCH_027,Vibration,5.6,mm/s,Normal
2025-10-17T01:55:00Z,MCH_036,Vibration,4.14,mm/s,Normal
2025-10-17T02:00:00Z,MCH_030,Temperature,75.06,°C,Warning
2025-10-17T02:05:00Z,MCH_005,Vibration,8.31,mm/s,Warning
2025-10-17T02:10:00Z,MCH_029,Pressure,5.85,bar,Critical
2025-10-17T02:15:00Z,MCH_005,Vibration,6.18,mm/s,Normal
2025-10-17T02:20:00Z,MCH_007,Temperature,70.21,°C,Warning
2025-10-17T02:25:00Z,MCH_015,Vibration,3.63,mm/s,Normal
2025-10-17T02:30:00Z,MCH_008,Vibration,3.73,mm/s,Normal
2025-10-17T02:35:00Z,MCH_041,Temperature,55.14,°C,Normal
2025-10-17T02:40:00Z,MCH_019,Temperature,72.92,°C,Warning
2025-10-17T02:45:00Z,MCH_036,Vibration,9.4,mm/s,Critical
2025-10-17T02:50:00Z,MCH_034,Vibration,5.23,mm/s,Normal
2025-10-17T02:55:00Z,MCH_018,Pressure,2.71,bar,Normal
2025-10-17T03:00:00Z,MCH_031,Pressure,3.49,bar,Normal
2025-10-17T03:05:00Z,MCH_008,Temperature,74.27,°C,Warning
2025-10-17T03:10:00Z,MCH_040,Temperature,64.35,°C,Normal
2025-10-17T03:15:00Z,MCH_007,Vibration,10.79,mm/s,Critical
2025-10-17T03:20:00Z,MCH_021,Temperature,82.04,°C,Critical
2025-10-17T03:25:00Z,MCH_008,Pressure,2.7,bar,Normal
2025-10-17T03:30:00Z,MCH_041,Vibration,3.51,mm/s,Normal
2025-10-17T03:35:00Z,MCH_003,Pressure,1.56,bar,Normal
2025-10-17T03:40:00Z,MCH_037,Pressure,4.47,bar,Warning
2025-10-17T03:45:00Z,MCH_044,Pressure,4.9,bar,Warning
2025-10-17T03:50:00Z,MCH_047,Temperature,74.61,°C,Warning
2025-10-17T03:55:00Z,MCH_011,Vibration,8.8,mm/s,Warning
2025-10-17T04:00:00Z,MCH_024,Temperature,76.29,°C,Warning
2025-10-17T04:05:00Z,MCH_042,Vibration,7.37,mm/s,Warning
2025-10-17T04:10:00Z,MCH_038,Pressure,1.79,bar,Normal
2025-10-17T04:15:00Z,MCH_002,Temperature,73.12,°C,Warning
2025-10-17T04:20:00Z,MCH_049,Pressure,4.94,bar,Warning
2025-10-17T04:25:00Z,MCH_049,Vibration,7.9,mm/s,Warning
2025-10-17T04:30:00Z,MCH_027,Pressure,1.82,bar,Normal
2025-10-17T04:35:00Z,MCH_037,Temperature,67.56,°C,Normal
2025-10-17T04:40:00Z,MCH_032,Vibration,11.97,mm/s,Critical
2025-10-17T04:45:00Z,MCH_043,Pressure,4.62,bar,Warning
2025-10-17T04:50:00Z,MCH_037,Vibration,5.18,mm/s,Normal
2025-10-17T04:55:00Z,MCH_036,Vibration,6.63,mm/s,Normal
2025-10-17T05:00:00Z,MCH_038,Vibration,7.2,mm/s,Warning
2025-10-17T05:05:00Z,MCH_035,Pressure,5.07,bar,Critical
2025-10-17T05:10:00Z,MCH_035,Temperature,62.89,°C,Normal
2025-10-17T05:15:00Z,MCH_012,Temperature,86.17,°C,Critical
2025-10-17T05:20:00Z,MCH_029,Vibration,7.78,mm/s,Warning
2025-10-17T05:25:00Z,MCH_026,Pressure,3.55,bar,Normal
2025-10-17T05:30:00Z,MCH_007,Temperature,83.38,°C,Critical
2025-10-17T05:35:00Z,MCH_015,Vibration,9.67,mm/s,Critical
2025-10-17T05:40:00Z,MCH_034,Temperature,71.2,°C,Warning
2025-10-17T05:45:00Z,MCH_047,Pressure,3.48,bar,Normal
2025-10-17T05:50:00Z,MCH_041,Pressure,3.33,bar,Normal
2025-10-17T05:55:00Z,MCH_049,Temperature,78.61,°C,Warning
2025-10-17T06:00:00Z,MCH_034,Pressure,1.54,bar,Normal
2025-10-17T06:05:00Z,MCH_014,Temperature,84.03,°C,Critical
2025-10-17T06:10:00Z,MCH_046,Temperature,70.12,°C,Warning
2025-10-17T06:15:00Z,MCH_026,Vibration,8.76,mm/s,Warning
2025-10-17T06:20:00Z,MCH_003,Temperature,84.47,°C,Critical
2025-10-17T06:25:00Z,MCH_047,Pressure,5.99,bar,Critical
2025-10-17T06:30:00Z,MCH_046,Vibration,5.72,mm/s,Normal
2025-10-17T06:35:00Z,MCH_003,Temperature,81.0,°C,Critical
2025-10-17T06:40:00Z,MCH_008,Temperature,89.8,°C,Critical
2025-10-17T06:45:00Z,MCH_030,Vibration,5.95,mm/s,Normal
2025-10-17T06:50:00Z,MCH_031,Vibration,10.49,mm/s,Critical
2025-10-17T06:55:00Z,MCH_023,Temperature,70.84,°C,Warning
2025-10-17T07:00:00Z,MCH_020,Temperature,66.71,°C,Normal
2025-10-17T07:05:00Z,MCH_035,Vibration,2.38,mm/s,Normal
2025-10-17T07:10:00Z,MCH_043,Pressure,2.21,bar,Normal
2025-10-17T07:15:00Z,MCH_019,Vibration,6.11,mm/s,Normal
2025-10-17T07:20:00Z,MCH_005,Pressure,1.91,bar,Normal
2025-10-17T07:25:00Z,MCH_028,Pressure,5.19,bar,Critical
2025-10-17T07:30:00Z,MCH_013,Temperature,71.38,°C,Warning
2025-10-17T07:35:00Z,MCH_020,Vibration,4.16,mm/s,Normal
2025-10-17T07:40:00Z,MCH_023,Pressure,4.18,bar,Warning
2025-10-17T07:45:00Z,MCH_018,Temperature,73.78,°C,Warning
2025-10-17T07:50:00Z,MCH_042,Temperature,81.84,°C,Critical
2025-10-17T07:55:00Z,MCH_022,Temperature,78.85,°C,Warning
2025-10-17T08:00:00Z,MCH_011,Pressure,1.89,bar,Normal
2025-10-17T08:05:00Z,MCH_002,Temperature,63.9,°C,Normal
2025-10-17T08:10:00Z,MCH_013,Temperature,77.42,°C,Warning
2025-10-17T08:15:00Z,MCH_033,Vibration,9.56,mm/s,Critical
2025-10-17T08:20:00Z,MCH_020,Pressure,3.6,bar,Normal
2025-10-17T08:25:00Z,MCH_027,Temperature,56.34,°C,Normal
2025-10-17T08:30:00Z,MCH_034,Temperature,60.84,°C,Normal
2025-10-17T08:35:00Z,MCH_036,Pressure,4.62,bar,Warning
2025-10-17T08:40:00Z,MCH_003,Vibration,3.85,mm/s,Normal
2025-10-17T08:45:00Z,MCH_046,Temperature,73.14,°C,Warning
2025-10-17T08:50:00Z,MCH_008,Pressure,4.4,bar,Warning
2025-10-17T08:55:00Z,MCH_007,Vibration,10.17,mm/s,Critical
2025-10-17T09:00:00Z,MCH_046,Pressure,5.06,bar,Critical
2025-10-17T09:05:00Z,MCH_030,Pressure,2.07,bar,Normal
2025-10-17T09:10:00Z,MCH_034,Vibration,2.41,mm/s,Normal
2025-10-17T09:15:00Z,MCH_024,Vibration,3.55,mm/s,Normal
2025-10-17T09:20:00Z,MCH_012,Temperature,61.34,°C,Normal
2025-10-17T09:25:00Z,MCH_021,Temperature,57.12,°C,Normal
2025-10-17T09:30:00Z,MCH_048,Pressure,3.11,bar,Normal
2025-10-17T09:35:00Z,MCH_031,Temperature,55.25,°C,Normal
2025-10-17T09:40:00Z,MCH_022,Pressure,3.0,bar,Normal
2025-10-17T09:45:00Z,MCH_031,Pressure,2.88,bar,Normal
2025-10-17T09:50:00Z,MCH_002,Vibration,7.65,mm/s,Warning
2025-10-17T09:55:00Z,MCH_010,Temperature,88.48,°C,Critical
2025-10-17T10:00:00Z,MCH_002,Temperature,67.33,°C,Normal
2025-10-17T10:05:00Z,MCH_044,Pressure,5.16,bar,Critical
2025-10-17T10:10:00Z,MCH_047,Temperature,87.18,°C,Critical
2025-10-17T10:15:00Z,MCH_021,Vibration,2.72,mm/s,Normal
2025-10-17T10:20:00Z,MCH_016,Temperature,85.55,°C,Critical
2025-10-17T10:25:00Z,MCH_030,Vibration,9.26,mm/s,Critical
2025-10-17T10:30:00Z,MCH_004,Pressure,5.7,bar,Critical
2025-10-17T10:35:00Z,MCH_018,Temperature,72.58,°C,Warning
2025-10-17T10:40:00Z,MCH_005,Pressure,1.79,bar,Normal
2025-10-17T10:45:00Z,MCH_007,Temperature,72.95,°C,Warning
2025-10-17T10:50:00Z,MCH_023,Temperature,84.03,°C,Critical
2025-10-17T10:55:00Z,MCH_014,Temperature,58.28,°C,Normal
2025-10-17T11:00:00Z,MCH_042,Pressure,4.03,bar,Warning
2025-10-17T11:05:00Z,MCH_045,Vibration,4.27,mm/s,Normal
2025-10-17T11:10:00Z,MCH_018,Vibration,5.71,mm/s,Normal
2025-10-17T11:15:00Z,MCH_046,Vibration,6.84,mm/s,Normal
2025-10-17T11:20:00Z,MCH_017,Vibration,3.05,mm/s,Normal
2025-10-17T11:25:00Z,MCH_027,Temperature,76.38,°C,Warning
2025-10-17T11:30:00Z,MCH_014,Temperature,68.87,°C,Normal
2025-10-17T11:35:00Z,MCH_034,Pressure,4.94,bar,Warning
2025-10-17T11:40:00Z,MCH_038,Temperature,89.84,°C,Critical
2025-10-17T11:45:00Z,MCH_037,Vibration,7.37,mm/s,Warning
2025-10-17T11:50:00Z,MCH_050,Temperature,82.2,°C,Critical
2025-10-17T11:55:00Z,MCH_013,Vibration,2.88,mm/s,Normal
2025-10-17T12:00:00Z,MCH_049,Vibration,4.07,mm/s,Normal
2025-10-17T12:05:00Z,MCH_003,Pressure,1.69,bar,Normal
2025-10-17T12:10:00Z,MCH_022,Temperature,77.97,°C,Warning
2025-10-17T12:15:00Z,MCH_045,Pressure,2.05,bar,Normal
2025-10-17T12:20:00Z,MCH_009,Vibration,3.74,mm/s,Normal
2025-10-17T12:25:00Z,MCH_038,Temperature,63.31,°C,Normal
2025-10-17T12:30:00Z,MCH_005,Temperature,85.57,°C,Critical
2025-10-17T12:35:00Z,MCH_002,Pressure,2.99,bar,Normal
2025-10-17T12:40:00Z,MCH_013,Temperature,64.32,°C,Normal
2025-10-17T12:45:00Z,MCH_027,Vibration,11.98,mm/s,Critical
2025-10-17T12:50:00Z,MCH_012,Vibration,8.53,mm/s,Warning
2025-10-17T12:55:00Z,MCH_035,Vibration,11.35,mm/s,Critical
2025-10-17T13:00:00Z,MCH_032,Pressure,4.91,bar,Warning
2025-10-17T13:05:00Z,MCH_009,Pressure,2.4,bar,Normal
2025-10-17T13:10:00Z,MCH_037,Pressure,1.63,bar,Normal
2025-10-17T13:15:00Z,MCH_028,Vibration,2.75,mm/s,Normal
2025-10-17T13:20:00Z,MCH_025,Vibration,9.39,mm/s,Critical
2025-10-17T13:25:00Z,MCH_007,Temperature,69.61,°C,Normal
2025-10-17T13:30:00Z,MCH_029,Pressure,5.96,bar,Critical
2025-10-17T13:35:00Z,MCH_049,Pressure,2.77,bar,Normal
2025-10-17T13:40:00Z,MCH_026,Pressure,5.11,bar,Critical
2025-10-17T13:45:00Z,MCH_036,Temperature,89.16,°C,Critical
2025-10-17T13:50:00Z,MCH_034,Vibration,11.33,mm/s,Critical
2025-10-17T13:55:00Z,MCH_033,Vibration,11.32,mm/s,Critical
